city,date,pm25,pm10,no2,o3,co,so2,sub_pm25,sub_pm10,sub_no2,sub_o3,sub_co,sub_so2,aqi,dominant_pollutant
Mumbai,2021-04-16,32.6,102.9,14.0,,,20.2,53.8,102.3,17.5,,,25.3,102.3,pm10
Mumbai,2021-04-17,21.2,98.4,29.0,,,18.4,35.4,98.4,36.2,,,22.9,98.4,pm10
Mumbai,2021-04-18,29.0,94.2,22.1,,,26.2,48.3,94.2,27.6,,,32.8,94.2,pm10
Mumbai,2021-04-19,25.0,88.4,22.5,,,25.4,41.6,88.4,28.1,,,31.8,88.4,pm10
Mumbai,2021-04-20,18.5,66.7,24.1,,,19.5,30.8,66.7,30.1,,,24.4,66.7,pm10
Mumbai,2021-04-21,21.5,75.1,12.9,,,25.5,35.8,75.1,16.1,,,31.9,75.1,pm10
Mumbai,2021-04-22,27.6,92.1,19.9,,,25.2,46.0,92.1,24.9,,,31.6,92.1,pm10
Mumbai,2021-04-23,22.6,111.8,23.1,,,27.6,37.6,108.2,28.8,,,34.5,108.2,pm10
Mumbai,2021-04-24,19.4,120.0,17.2,,,29.7,32.3,113.6,21.4,,,37.1,113.6,pm10
Mumbai,2021-04-25,,,,,,,,,,,,,,
Mumbai,2021-04-26,,,,,,,,,,,,,,
Mumbai,2021-04-27,31.4,400.1,23.4,,,12.9,51.7,362.6,29.2,,,16.1,362.6,pm10
Mumbai,2021-04-28,27.0,401.5,13.4,,,13.8,45.0,364.2,16.7,,,17.3,364.2,pm10
Mumbai,2021-04-29,27.2,536.2,9.8,,,16.0,45.3,401.0,12.3,,,20.1,401.0,pm10
Mumbai,2021-04-30,27.2,87.4,9.8,,,32.0,45.3,87.4,12.3,,,39.9,87.4,pm10
Mumbai,2021-05-01,,,,,,,,,,,,,,
Mumbai,2021-05-02,,,,,,,,,,,,,,
Mumbai,2021-05-03,32.6,95.7,13.9,,,34.2,53.7,95.7,17.4,,,42.8,95.7,pm10
Mumbai,2021-05-04,505.0,570.0,40.2,,,6.9,401.0,401.0,,,,8.7,401.0,pm25
Mumbai,2021-05-05,348.5,414.7,24.8,,,18.6,401.0,380.8,31.0,,,23.2,401.0,pm25
Mumbai,2021-05-06,501.2,610.8,19.5,,,10.7,401.0,401.0,24.4,,,13.3,401.0,pm25
Mumbai,2021-05-07,346.7,108.0,33.2,,,27.7,401.0,105.7,41.4,,,34.6,401.0,pm25
Mumbai,2021-05-08,511.5,438.2,20.6,,,22.3,401.0,401.0,25.8,,,27.8,401.0,pm25
Mumbai,2021-05-09,38.0,544.5,20.1,,,26.1,62.8,401.0,25.1,,,32.7,401.0,pm10
Mumbai,2021-05-10,985.0,517.0,6.2,,,9.5,401.0,401.0,7.8,,,11.9,401.0,pm25
Mumbai,2021-05-11,38.0,104.0,30.0,,,50.6,62.8,103.0,37.5,,,63.1,103.0,pm10
Mumbai,2021-05-12,15.5,33.0,25.3,,,62.6,25.8,33.0,31.6,,,78.1,78.1,so2
Mumbai,2021-05-13,26.0,84.5,24.3,,,29.1,43.3,84.5,30.4,,,36.4,84.5,pm10
Mumbai,2021-05-14,,,,,,,,,,,,,,
Mumbai,2021-05-15,55.7,136.0,35.9,,,50.7,92.7,124.3,44.9,,,63.2,124.3,pm10
Mumbai,2021-05-16,16.4,64.5,24.3,,,44.3,27.4,64.5,30.4,,,55.2,64.5,pm10
Mumbai,2021-05-17,19.6,67.3,21.7,,,26.0,32.6,67.3,27.1,,,32.5,67.3,pm10
Mumbai,2021-05-18,14.0,49.0,309.0,,,3.2,23.3,49.0,324.3,,,4.0,324.3,no2
Mumbai,2021-05-19,26.4,76.0,126.0,,,26.3,44.0,76.0,146.0,,,32.8,146.0,no2
Mumbai,2021-05-20,46.5,,,,,,77.2,,,,,,77.2,pm25
Mumbai,2021-05-21,,,,,,,,,,,,,,
Mumbai,2021-05-22,,,,,,,,,,,,,,
Mumbai,2021-05-23,,,,,,,,,,,,,,
Mumbai,2021-05-24,,,,,,,,,,,,,,
Mumbai,2021-05-25,13.0,88.7,30.2,,,22.3,21.6,88.7,37.7,,,27.9,88.7,pm10
Mumbai,2021-05-26,,,,,,,,,,,,,,
Mumbai,2021-05-27,21.7,94.1,22.9,,,22.0,36.2,94.1,28.6,,,27.5,94.1,pm10
Mumbai,2021-05-28,18.0,68.4,93.2,,,12.3,30.0,68.4,113.2,,,15.4,113.2,no2
Mumbai,2021-05-29,17.8,59.5,24.9,,,10.7,29.7,59.5,31.1,,,13.4,59.5,pm10
Mumbai,2021-05-30,,,,,,,,,,,,,,
Mumbai,2021-05-31,26.5,82.4,30.8,,,22.3,44.2,82.4,38.4,,,27.9,82.4,pm10
Mumbai,2021-06-01,,,,,,,,,,,,,,
Mumbai,2021-06-02,32.5,107.5,49.6,,,24.3,53.5,105.3,61.7,,,30.4,105.3,pm10
Mumbai,2021-06-03,,52.0,,,,7.6,,52.0,,,,9.5,52.0,pm10
Mumbai,2021-06-04,19.0,66.9,,,,7.2,31.7,66.9,,,,9.0,66.9,pm10
Mumbai,2021-06-05,33.5,86.2,31.8,,,23.7,55.2,86.2,39.8,,,29.7,86.2,pm10
Mumbai,2021-06-06,14.5,47.5,60.6,,,10.6,24.2,47.5,75.6,,,13.3,75.6,no2
Mumbai,2021-06-07,24.7,62.3,26.6,,,22.4,41.2,62.3,33.3,,,27.9,62.3,pm10
Mumbai,2021-06-08,177.5,45.9,39.4,,,10.8,344.4,45.9,49.2,,,13.6,344.4,pm25
Mumbai,2021-06-09,,,,,,,,,,,,,,
Mumbai,2021-06-10,25.3,53.2,45.6,,,22.5,42.1,53.2,56.8,,,28.1,56.8,no2
Mumbai,2021-06-11,,,,,,,,,,,,,,
Mumbai,2021-06-12,,,421.0,,,,,,401.0,,,,401.0,no2
Mumbai,2021-06-13,25.3,63.2,23.2,,,24.9,42.2,63.2,29.0,,,31.1,63.2,pm10
Mumbai,2021-06-14,23.0,81.7,20.9,,,23.9,38.4,81.7,26.1,,,29.9,81.7,pm10
Mumbai,2021-06-15,23.0,128.0,171.2,,,5.4,38.3,118.9,191.2,,,6.7,191.2,no2
Mumbai,2021-06-16,,,,,,,,,,,,,,
Mumbai,2021-06-17,,,,,,,,,,,,,,
Mumbai,2021-06-18,,,,,,,,,,,,,,
Mumbai,2021-06-19,28.0,35.0,12.0,,,19.0,46.7,35.0,14.9,,,23.8,46.7,pm25
Mumbai,2021-06-20,46.1,34.2,12.0,,,18.4,76.5,34.2,14.9,,,22.9,76.5,pm25
Mumbai,2021-06-21,29.3,44.9,2.8,,,22.3,48.8,44.9,3.6,,,27.9,48.8,pm25
Mumbai,2021-06-22,38.3,41.3,2.8,,,22.1,63.3,41.3,3.5,,,27.6,63.3,pm25
Mumbai,2021-06-23,68.3,48.4,2.8,,,21.8,125.9,48.4,3.5,,,27.2,125.9,pm25
Mumbai,2021-06-24,67.0,224.0,20.2,,,14.1,121.5,182.7,25.2,,,17.6,182.7,pm10
Mumbai,2021-06-25,37.0,49.5,23.1,,,11.4,61.1,49.5,28.9,,,14.2,61.1,pm25
Mumbai,2021-06-26,23.4,82.2,37.2,,,12.4,38.9,82.2,46.4,,,15.4,82.2,pm10
Mumbai,2021-06-27,,,,,,,,,,,,,,
Mumbai,2021-06-28,48.0,107.0,13.4,,,0.0,79.6,105.0,16.8,,,0.0,105.0,pm10
Mumbai,2021-06-29,30.1,150.9,18.5,,,7.8,,134.1,23.2,,,9.8,134.1,pm10
Mumbai,2021-06-30,22.8,64.7,17.2,,,8.4,38.1,64.7,21.4,,,10.5,64.7,pm10
Mumbai,2021-07-01,,,,,,,,,,,,,,
Mumbai,2021-07-02,,,,,,,,,,,,,,
Mumbai,2021-07-03,34.0,49.4,,,,12.2,56.1,49.4,,,,15.3,56.1,pm25
Mumbai,2021-07-04,,,,,,,,,,,,,,
Mumbai,2021-07-05,33.1,89.6,7.9,,,23.1,54.5,89.6,9.9,,,28.9,89.6,pm10
Mumbai,2021-07-06,,,,,,,,,,,,,,
Mumbai,2021-07-07,,,,,,,,,,,,,,
Mumbai,2021-07-08,45.5,117.7,12.0,,,29.2,75.5,112.1,15.0,,,36.5,112.1,pm10
Mumbai,2021-07-09,28.5,78.2,14.8,,,18.9,47.6,78.2,18.5,,,23.7,78.2,pm10
Mumbai,2021-07-10,,,,,,,,,,,,,,
Mumbai,2021-07-11,,,,,,,,,,,,,,
Mumbai,2021-07-12,25.5,104.0,8.1,,,0.0,42.5,103.0,10.2,,,0.0,103.0,pm10
Mumbai,2021-07-13,20.8,53.5,17.7,,,45.3,34.7,53.5,22.1,,,56.4,56.4,so2
Mumbai,2021-07-14,20.0,52.8,9.7,8.4,231.4,8.2,33.4,52.8,12.2,8.4,401.0,10.2,401.0,co
Mumbai,2021-07-15,16.5,82.7,13.6,,,9.3,27.5,82.7,17.0,,,11.6,82.7,pm10
Mumbai,2021-07-16,17.0,44.6,9.7,,,30.2,28.3,44.6,12.1,,,37.8,44.6,pm10
Mumbai,2021-07-17,17.3,47.2,6.5,,,20.8,28.8,47.2,8.2,,,26.0,47.2,pm10
Mumbai,2021-07-18,18.9,46.5,,,,10.0,31.5,46.5,,,,12.6,46.5,pm10
Mumbai,2021-07-19,20.1,66.1,11.8,,,259.9,33.4,66.1,14.8,,,160.2,160.2,so2
Mumbai,2021-07-20,27.5,75.3,6.7,,,213.9,45.8,75.3,8.4,,,145.0,145.0,so2
Mumbai,2021-07-21,21.5,70.5,2.4,,,243.5,35.8,70.5,3.0,,,154.8,154.8,so2
Mumbai,2021-07-22,30.4,77.5,4.6,,,147.2,,77.5,5.8,,,122.9,122.9,so2
Mumbai,2021-07-23,26.9,71.3,6.8,,,127.8,44.9,71.3,8.5,,,116.5,116.5,so2
Mumbai,2021-07-24,21.6,64.0,4.0,,,140.3,36.0,64.0,5.0,,,120.6,120.6,so2
Mumbai,2021-07-25,28.4,67.2,6.0,,,123.9,47.3,67.2,7.5,,,115.2,115.2,so2
Mumbai,2021-07-26,,,,,,,,,,,,,,
Mumbai,2021-07-27,,,,,,,,,,,,,,
Mumbai,2021-07-28,,,,,,,,,,,,,,
Mumbai,2021-07-29,,,,,,,,,,,,,,
Mumbai,2021-07-30,,,,,,,,,,,,,,
Mumbai,2021-07-31,,,,,,,,,,,,,,
Mumbai,2021-08-01,,,,,,,,,,,,,,
Mumbai,2021-08-02,,,,,,,,,,,,,,
Mumbai,2021-08-03,,,,,,,,,,,,,,
Mumbai,2021-08-04,,,,,,,,,,,,,,
Mumbai,2021-08-05,,,,,,,,,,,,,,
Mumbai,2021-08-06,,,,,,,,,,,,,,
Mumbai,2021-08-07,,,,,,,,,,,,,,
Mumbai,2021-08-08,,,,,,,,,,,,,,
Mumbai,2021-08-09,,,,,,,,,,,,,,
Mumbai,2021-08-10,,,,,,,,,,,,,,
Mumbai,2021-08-11,,,,,,,,,,,,,,
Mumbai,2021-08-12,,,,,,,,,,,,,,
Mumbai,2021-08-13,,,,,,,,,,,,,,
Mumbai,2021-08-14,,,,,,,,,,,,,,
Mumbai,2021-08-15,,,,,,,,,,,,,,
Mumbai,2021-08-16,,,,,,,,,,,,,,
Mumbai,2021-08-17,,,,,,,,,,,,,,
Mumbai,2021-08-18,,,,,,,,,,,,,,
Mumbai,2021-08-19,,,,,,,,,,,,,,
Mumbai,2021-08-20,,,,,,,,,,,,,,
Mumbai,2021-08-21,,,,,,,,,,,,,,
Mumbai,2021-08-22,,,,,,,,,,,,,,
Mumbai,2021-08-23,,,,,,,,,,,,,,
Mumbai,2021-08-24,,,,,,,,,,,,,,
Mumbai,2021-08-25,15.6,84.6,8.4,,,11.3,26.0,84.6,10.4,,,14.1,84.6,pm10
Mumbai,2021-08-26,,,,,,,,,,,,,,
Mumbai,2021-08-27,,,,,,,,,,,,,,
Mumbai,2021-08-28,,,,,,,,,,,,,,
Mumbai,2021-08-29,,,,,,,,,,,,,,
Mumbai,2021-08-30,,,,,,,,,,,,,,
Mumbai,2021-08-31,,,,,,,,,,,,,,
Mumbai,2021-09-01,27.7,69.6,8.2,24.0,889.0,10.0,46.2,69.6,10.2,24.0,401.0,12.5,401.0,co
Mumbai,2021-09-02,28.7,92.5,8.1,475.4,849.0,11.5,47.9,92.5,10.2,349.9,401.0,14.3,401.0,co
Mumbai,2021-09-03,55.2,69.7,8.1,30.8,827.1,16.2,92.0,69.7,10.1,30.8,401.0,20.2,401.0,co
Mumbai,2021-09-04,30.8,70.7,8.1,22.5,750.8,17.1,,70.7,10.2,22.5,401.0,21.3,401.0,co
Mumbai,2021-09-05,26.1,77.9,8.1,16.3,1001.9,15.9,43.6,77.9,10.2,16.3,401.0,19.8,401.0,co
Mumbai,2021-09-06,27.6,69.9,8.1,16.8,203.3,14.6,45.9,69.9,10.2,16.8,401.0,18.3,401.0,co
Mumbai,2021-09-07,26.5,70.3,16.3,14.0,932.9,19.2,44.2,70.3,20.4,14.0,401.0,24.0,401.0,co
Mumbai,2021-09-08,42.8,104.0,8.1,12.5,0.0,11.0,70.9,103.0,10.1,12.5,0.0,13.8,103.0,pm10
Mumbai,2021-09-09,19.0,86.7,13.6,8.0,0.0,11.7,31.7,86.7,17.0,8.0,0.0,14.6,86.7,pm10
Mumbai,2021-09-10,42.3,104.0,8.1,7.9,0.0,8.8,70.0,103.0,10.2,7.9,0.0,11.0,103.0,pm10
Mumbai,2021-09-11,20.6,61.7,17.5,7.7,0.0,20.5,34.4,61.7,21.9,7.7,0.0,25.7,61.7,pm10
Mumbai,2021-09-12,39.7,104.0,8.1,8.4,0.0,9.4,65.7,103.0,10.2,8.4,0.0,11.7,103.0,pm10
Mumbai,2021-09-13,38.3,104.0,8.2,7.2,0.0,9.0,63.3,103.0,10.2,7.2,0.0,11.3,103.0,pm10
Mumbai,2021-09-14,27.9,403.8,11.4,7.6,0.0,10.6,46.4,367.2,14.3,7.6,0.0,13.3,367.2,pm10
Mumbai,2021-09-15,29.1,118.4,14.0,7.4,693.1,20.5,48.4,112.6,17.5,7.4,401.0,25.6,401.0,co
Mumbai,2021-09-16,32.4,97.1,13.6,9.7,702.2,17.5,53.4,97.1,17.0,9.7,401.0,21.9,401.0,co
Mumbai,2021-09-17,42.0,134.4,10.8,9.9,691.1,19.8,69.6,123.2,13.5,9.9,401.0,24.8,401.0,co
Mumbai,2021-09-18,25.1,74.0,13.2,361.3,735.9,19.7,41.8,74.0,16.4,329.0,401.0,24.7,401.0,co
Mumbai,2021-09-19,22.6,134.4,9.8,354.4,760.4,20.9,37.7,123.2,12.2,327.7,401.0,26.1,401.0,co
Mumbai,2021-09-20,22.0,67.5,11.3,282.2,798.3,16.4,36.7,67.5,14.1,314.5,401.0,20.5,401.0,co
Mumbai,2021-09-21,43.6,96.2,20.6,247.0,1081.4,10.6,72.3,96.2,25.7,308.0,401.0,13.3,401.0,co
Mumbai,2021-09-22,28.7,104.8,18.8,207.3,1279.2,34.3,47.9,103.6,23.5,298.3,401.0,42.8,401.0,co
Mumbai,2021-09-23,32.8,151.8,17.1,215.8,1176.7,13.6,54.0,134.7,21.3,302.3,401.0,17.0,401.0,co
Mumbai,2021-09-24,30.0,172.0,14.0,232.9,1056.3,11.9,49.9,148.2,17.6,305.4,401.0,14.9,401.0,co
Mumbai,2021-09-25,31.0,155.2,17.8,187.5,1035.0,12.1,,137.0,22.2,248.0,401.0,15.1,401.0,co
Mumbai,2021-09-26,28.7,142.1,12.5,211.8,958.6,18.3,47.8,128.3,15.7,301.5,401.0,22.9,401.0,co
Mumbai,2021-09-27,29.5,164.1,15.0,175.2,1180.3,12.6,49.1,142.9,18.7,216.9,401.0,15.7,401.0,co
Mumbai,2021-09-28,40.6,163.3,19.1,196.1,1123.7,12.4,67.3,142.4,23.9,269.9,401.0,15.6,401.0,co
Mumbai,2021-09-29,,,,,,,,,,,,,,
Mumbai,2021-09-30,21.9,65.8,12.9,163.8,755.6,13.0,36.5,65.8,16.1,193.8,401.0,16.3,401.0,co
Mumbai,2021-10-01,,,,,,,,,,,,,,
Mumbai,2021-10-02,,,,,,,,,,,,,,
Mumbai,2021-10-03,,,,,,,,,,,,,,
Mumbai,2021-10-04,,,,,,,,,,,,,,
Mumbai,2021-10-05,,,,,,,,,,,,,,
Mumbai,2021-10-06,,,,,,,,,,,,,,
Mumbai,2021-10-07,,,,,,,,,,,,,,
Mumbai,2021-10-08,,,,,,,,,,,,,,
Mumbai,2021-10-09,,,,,,,,,,,,,,
Mumbai,2021-10-10,,,,,,,,,,,,,,
Mumbai,2021-10-11,,,,,,,,,,,,,,
Mumbai,2021-10-12,,,,,,,,,,,,,,
Mumbai,2021-10-13,70.5,202.5,26.1,0.0,1600.2,7.8,133.3,168.4,32.7,0.0,401.0,9.8,401.0,co
Mumbai,2021-10-14,59.1,172.0,43.0,225.6,1486.5,23.6,98.4,148.2,53.5,304.1,401.0,29.4,401.0,co
Mumbai,2021-10-15,48.0,139.6,97.2,229.6,1367.1,18.1,79.8,126.7,117.2,304.8,401.0,22.7,401.0,co
Mumbai,2021-10-16,74.4,153.8,53.6,175.4,1437.1,16.9,146.7,136.1,66.9,217.2,401.0,21.1,401.0,co
Mumbai,2021-10-17,49.6,179.6,50.7,159.2,1436.7,16.2,82.4,153.2,63.2,187.1,401.0,20.2,401.0,co
Mumbai,2021-10-18,33.9,138.3,46.3,155.9,1121.0,26.9,56.0,125.8,57.6,182.1,401.0,33.6,401.0,co
Mumbai,2021-10-19,48.8,144.8,29.9,163.4,1169.2,40.1,81.0,130.1,37.4,193.2,401.0,,401.0,co
Mumbai,2021-10-20,36.0,109.3,25.5,135.1,1043.5,22.8,59.4,106.5,31.9,151.4,401.0,28.5,401.0,co
Mumbai,2021-10-21,44.2,141.2,35.1,128.8,1559.9,23.7,73.4,127.7,43.9,142.0,401.0,29.6,401.0,co
Mumbai,2021-10-22,48.2,148.2,,,2360.0,5.6,80.1,132.4,,,401.0,7.0,401.0,co
Mumbai,2021-10-23,29.8,93.0,,,1844.7,3.8,49.7,93.0,,,401.0,4.7,401.0,co
Mumbai,2021-10-24,19.5,71.9,,,1532.8,3.0,32.6,71.9,,,401.0,3.8,401.0,co
Mumbai,2021-10-25,26.2,82.8,,,1553.0,2.8,43.7,82.8,,,401.0,3.6,401.0,co
Mumbai,2021-10-26,217.5,165.8,19.6,,2196.2,5.0,375.1,144.0,24.5,,401.0,6.3,401.0,co
Mumbai,2021-10-27,41.1,135.9,,,1939.5,5.1,68.0,124.2,,,401.0,6.3,401.0,co
Mumbai,2021-10-28,44.4,130.2,,,1724.3,4.6,73.7,120.4,,,401.0,5.7,401.0,co
Mumbai,2021-10-29,,,,,,,,,,,,,,
Mumbai,2021-10-30,61.4,144.4,58.7,227.8,1407.5,27.2,102.3,129.9,73.3,304.4,401.0,34.0,401.0,co
Mumbai,2021-10-31,61.0,170.1,101.9,278.5,1806.2,28.7,101.0,146.9,121.9,313.8,401.0,35.9,401.0,co
Mumbai,2021-11-01,73.7,205.7,77.6,305.4,1745.6,30.9,144.5,170.6,97.0,318.7,401.0,38.6,401.0,co
Mumbai,2021-11-02,67.1,225.5,55.8,326.4,1016.9,32.2,121.8,183.7,69.6,322.6,401.0,40.3,401.0,co
Mumbai,2021-11-03,60.1,136.2,50.3,321.8,1404.0,32.3,,124.4,62.7,321.7,401.0,40.4,401.0,co
Mumbai,2021-11-04,94.9,185.2,43.0,296.2,1346.2,32.1,214.4,157.0,53.5,317.0,401.0,40.2,401.0,co
Mumbai,2021-11-05,57.8,120.4,30.8,1169.1,1281.0,32.7,96.3,113.9,38.5,401.0,401.0,40.8,401.0,co
Mumbai,2021-11-06,55.4,103.4,33.7,807.2,1064.3,32.7,92.2,102.6,42.2,401.0,401.0,40.8,401.0,co
Mumbai,2021-11-07,53.4,129.3,32.9,787.9,1101.9,32.6,88.8,119.8,41.1,401.0,401.0,40.7,401.0,co
Mumbai,2021-11-08,70.3,150.2,39.4,792.1,765.6,32.5,132.8,133.7,49.2,401.0,401.0,40.6,401.0,co
Mumbai,2021-11-09,58.9,144.4,38.6,787.7,1345.6,32.5,98.1,129.8,48.3,401.0,401.0,40.6,401.0,co
Mumbai,2021-11-10,57.3,139.0,42.1,656.0,1297.1,31.8,95.5,126.3,52.4,383.1,401.0,39.7,401.0,co
Mumbai,2021-11-11,60.3,141.8,39.2,337.1,1277.1,32.0,,128.1,49.0,324.5,401.0,40.0,401.0,co
Mumbai,2021-11-12,57.0,144.9,36.9,610.2,1354.2,31.2,94.9,130.1,46.1,374.7,401.0,38.9,401.0,co
Mumbai,2021-11-13,70.5,167.3,36.8,605.0,1436.6,32.3,133.4,145.1,46.0,373.7,401.0,40.4,401.0,co
Mumbai,2021-11-14,82.3,168.5,35.5,597.8,1452.9,32.7,173.7,145.9,44.3,372.4,401.0,40.9,401.0,co
Mumbai,2021-11-15,77.0,168.7,43.9,545.3,23070.7,31.0,155.6,146.0,54.6,362.8,401.0,38.7,401.0,co
Mumbai,2021-11-16,130.4,174.0,47.3,201.5,22990.0,29.9,308.2,149.5,58.9,283.5,401.0,37.4,401.0,co
Mumbai,2021-11-17,42.5,105.9,45.7,578.6,1117.0,24.1,70.4,104.3,56.9,368.9,401.0,30.1,401.0,co
Mumbai,2021-11-18,37.4,102.7,27.9,783.6,955.9,27.9,61.9,102.2,34.9,401.0,401.0,34.9,401.0,co
Mumbai,2021-11-19,46.8,131.0,37.1,489.4,910.2,29.0,77.8,120.9,46.4,352.5,401.0,36.3,401.0,co
Mumbai,2021-11-20,219.1,115.5,53.1,19.2,1115.0,27.7,376.3,110.6,66.2,19.2,401.0,34.6,401.0,co
Mumbai,2021-11-21,124.9,64.2,45.5,9.5,764.6,28.0,304.0,64.2,56.6,9.5,401.0,35.0,401.0,co
Mumbai,2021-11-22,30.3,82.5,64.8,9.5,907.6,26.5,,82.5,80.9,9.5,401.0,33.1,401.0,co
Mumbai,2021-11-23,34.5,88.7,51.3,9.7,906.3,25.5,56.9,88.7,64.0,9.7,401.0,31.9,401.0,co
Mumbai,2021-11-24,61.5,148.8,62.2,32.2,1659.4,18.2,102.7,132.8,77.7,32.2,401.0,22.7,401.0,co
Mumbai,2021-11-25,53.5,143.5,61.2,73.1,1618.4,23.3,89.1,129.2,76.3,73.1,401.0,29.1,401.0,co
Mumbai,2021-11-26,55.9,141.1,63.8,65.7,1300.2,23.9,93.0,127.6,79.6,65.7,401.0,29.8,401.0,co
Mumbai,2021-11-27,59.8,155.1,64.8,104.2,1624.2,23.4,99.7,137.0,81.0,105.7,401.0,29.3,401.0,co
Mumbai,2021-11-28,,,,,,,,,,,,,,
Mumbai,2021-11-29,53.2,132.5,46.3,105.5,1309.5,22.1,88.6,121.9,57.6,107.6,401.0,27.7,401.0,co
Mumbai,2021-11-30,58.7,143.8,54.7,88.3,1386.8,22.1,97.8,129.4,68.2,88.3,401.0,27.6,401.0,co
Mumbai,2021-12-01,43.4,80.7,26.8,59.0,1117.1,21.1,72.0,80.7,33.5,59.0,401.0,26.4,401.0,co
Mumbai,2021-12-02,43.9,92.7,36.3,27.0,1325.9,18.9,72.8,92.7,45.3,27.0,401.0,23.6,401.0,co
Mumbai,2021-12-03,50.3,117.8,60.5,39.1,1493.1,16.8,83.5,112.2,75.5,39.1,401.0,21.0,401.0,co
Mumbai,2021-12-04,49.9,133.4,44.2,3.9,1995.6,16.4,83.0,122.5,55.1,3.9,401.0,20.4,401.0,co
Mumbai,2021-12-05,46.7,125.2,51.6,20.5,1988.6,13.4,77.5,117.1,64.3,20.5,401.0,16.7,401.0,co
Mumbai,2021-12-06,64.3,141.8,48.5,70.5,1444.5,11.2,112.2,128.1,60.4,70.5,401.0,14.0,401.0,co
Mumbai,2021-12-07,75.1,151.4,48.6,95.1,1243.4,18.3,149.1,134.5,60.5,95.1,401.0,22.9,401.0,co
Mumbai,2021-12-08,73.4,164.9,61.7,82.5,1552.4,27.3,143.3,143.5,77.0,82.5,401.0,34.1,401.0,co
Mumbai,2021-12-09,74.1,160.7,58.2,82.5,1528.9,28.6,145.7,140.7,72.6,82.5,401.0,35.8,401.0,co
Mumbai,2021-12-10,63.0,141.7,55.0,97.3,1338.8,29.9,107.9,128.0,68.6,97.3,401.0,37.4,401.0,co
Mumbai,2021-12-11,94.9,169.4,63.9,,2190.0,35.3,214.4,146.4,79.8,,401.0,44.1,401.0,co
Mumbai,2021-12-12,65.2,155.7,67.9,101.2,1639.0,35.4,115.4,137.3,84.8,101.3,401.0,44.3,401.0,co
Mumbai,2021-12-13,58.3,164.2,56.5,87.6,1576.2,36.1,97.1,143.0,70.5,87.6,401.0,45.1,401.0,co
Mumbai,2021-12-14,57.9,156.3,62.8,69.8,1591.2,35.9,96.5,137.7,78.3,69.8,401.0,44.9,401.0,co
Mumbai,2021-12-15,81.0,190.2,88.2,80.7,1603.9,35.1,169.4,160.3,108.2,80.7,401.0,43.9,401.0,co
Mumbai,2021-12-16,89.1,204.9,87.0,89.6,1800.1,33.8,197.0,170.0,107.0,89.6,401.0,42.2,401.0,co
Mumbai,2021-12-17,87.3,209.0,98.0,79.0,1909.6,33.7,190.9,172.8,118.0,79.0,401.0,42.1,401.0,co
Mumbai,2021-12-18,79.4,184.5,72.6,67.9,1862.1,33.8,164.0,156.5,90.7,67.9,401.0,42.2,401.0,co
Mumbai,2021-12-19,73.4,163.9,69.4,119.8,1509.0,33.3,143.4,142.8,86.7,128.9,401.0,41.6,401.0,co
Mumbai,2021-12-20,171.1,148.0,46.2,77.6,1330.3,34.8,339.4,132.2,57.6,77.6,401.0,43.5,401.0,co
Mumbai,2021-12-21,49.6,125.0,,,,19.1,82.3,116.9,,,,23.9,116.9,pm10
Mumbai,2021-12-22,60.4,196.1,,,,14.7,,164.2,,,,18.4,164.2,pm10
Mumbai,2021-12-23,78.4,197.7,91.3,,,35.0,160.3,165.2,111.3,,,43.7,165.2,pm10
Mumbai,2021-12-24,49.7,135.5,62.5,,,33.3,82.7,123.9,78.0,,,41.6,123.9,pm10
Mumbai,2021-12-25,69.2,157.5,45.9,,,36.8,129.0,138.5,57.2,,,46.0,138.5,pm10
Mumbai,2021-12-26,72.4,161.6,,,,1.7,139.9,141.3,,,,2.1,141.3,pm10
Mumbai,2021-12-27,102.7,229.2,76.0,,,40.1,240.8,186.2,95.0,,,,240.8,pm25
Mumbai,2021-12-28,,,,,,,,,,,,,,
Mumbai,2021-12-29,56.0,165.9,45.9,,,9.6,93.2,144.1,57.2,,,12.0,144.1,pm10
Mumbai,2021-12-30,75.4,156.7,59.1,,405.0,8.9,150.0,138.0,73.7,,401.0,11.1,401.0,co
Mumbai,2021-12-31,56.5,98.5,24.7,,,8.1,94.1,98.5,30.9,,,10.1,98.5,pm10
Mumbai,2022-01-01,43.0,114.3,,,,2.8,71.3,109.9,,,,3.4,109.9,pm10
Mumbai,2022-01-02,59.0,191.4,,,,6.2,98.3,161.1,,,,7.7,161.1,pm10
Mumbai,2022-01-03,,,,,,,,,,,,,,
Mumbai,2022-01-04,,,,,,,,,,,,,,
Mumbai,2022-01-05,93.2,202.2,89.9,,,14.8,208.4,168.3,109.9,,,18.6,208.4,pm25
Mumbai,2022-01-06,59.0,,,,,,98.3,,,,,,98.3,pm25
Mumbai,2022-01-07,116.0,148.0,36.9,,,16.4,286.3,132.2,46.1,,,20.5,286.3,pm25
Mumbai,2022-01-08,,,,,,,,,,,,,,
Mumbai,2022-01-09,,,,,,,,,,,,,,
Mumbai,2022-01-10,46.0,114.0,71.7,,,16.1,76.3,109.6,89.6,,,20.1,109.6,pm10
Mumbai,2022-01-11,,,,,,,,,,,,,,
Mumbai,2022-01-12,,,,,,,,,,,,,,
Mumbai,2022-01-13,,,,,,,,,,,,,,
Mumbai,2022-01-14,,,,,,,,,,,,,,
Mumbai,2022-01-15,,,,,,,,,,,,,,
